,train_loss,val_loss,train_f1,val_f1,train_accuracy,val_accuracy
88,0.031333383,0.15223043,0.9951171837747097,0.958258935383388,0.9951171874999999,0.9582589285714286
89,0.030763254,0.15208445,0.9954101555049419,0.958258935383388,0.99541015625,0.9582589285714286
90,0.0301998,0.15200272,0.99560546875,0.9584821462631226,0.99560546875,0.9584821428571428
91,0.029668668,0.15188268,0.9959960915148258,0.9584821462631226,0.99599609375,0.9584821428571428
92,0.029130906,0.15178813,0.9959960915148258,0.9584821462631226,0.99599609375,0.9584821428571428
93,0.02861797,0.15167332,0.99609375,0.9584821462631226,0.99609375,0.9584821428571428
94,0.028116507,0.1515621,0.9961914047598839,0.9584821462631226,0.9961914062499999,0.9584821428571428
95,0.02762375,0.15151213,0.9961914047598839,0.9589285765375409,0.9961914062499999,0.9589285714285714
96,0.027147895,0.15138893,0.9966796934604645,0.9589285765375409,0.9966796875,0.9589285714285714
97,0.026680019,0.15133357,0.9967773482203484,0.9591517959322248,0.9967773437499999,0.9591517857142856
98,0.026222596,0.1512491,0.9969726614654064,0.9593750068119594,0.9969726562499999,0.9593749999999999
99,0.02578066,0.1511765,0.9970703199505806,0.9593750068119594,0.9970703124999999,0.9593749999999999
100,0.025345009,0.15109764,0.9971679747104645,0.960267858845847,0.9971679687499998,0.9602678571428571
101,0.024922464,0.15109305,0.9972656331956387,0.960267858845847,0.9972656249999998,0.9602678571428571
102,0.024505887,0.15098642,0.9973632879555225,0.960267858845847,0.9973632812499998,0.9602678571428571
103,0.024105137,0.1509374,0.9975586012005806,0.960267858845847,0.9975585937499998,0.9602678571428571
104,0.023707919,0.15088284,0.9976562596857548,0.960267858845847,0.9976562499999998,0.9602678571428571
105,0.02331973,0.15085874,0.9977539144456387,0.960267858845847,0.9977539062499998,0.9602678571428571
106,0.022945976,0.15079454,0.9978515729308128,0.960267858845847,0.9978515624999998,0.9602678571428571
107,0.022574792,0.15082611,0.9978515729308128,0.960267858845847,0.9978515624999998,0.9602678571428571
108,0.022213625,0.15077554,0.9979492276906967,0.960267858845847,0.9979492187499999,0.9602678571428571
109,0.021859074,0.15074591,0.9979492276906967,0.960267858845847,0.9979492187499999,0.9602678571428571
110,0.021515487,0.15072271,0.9980468824505806,0.960267858845847,0.9980468749999999,0.9602678571428571
111,0.02117702,0.15075625,0.9980468824505806,0.9607142806053162,0.9980468749999999,0.9607142857142857
112,0.020847272,0.15071285,0.9980468824505806,0.9607142806053162,0.9980468749999999,0.9607142857142857
113,0.020519942,0.15070976,0.9981445372104645,0.9609374914850507,0.9981445312499999,0.9609375000000001
114,0.020211814,0.15068541,0.9981445372104645,0.9609374914850507,0.9981445312499999,0.9609375000000001
115,0.019897623,0.15068455,0.9982421956956387,0.9609374914850507,0.9982421874999999,0.9609375000000001
116,0.01959973,0.1506566,0.9983398504555225,0.9609374914850507,0.99833984375,0.9609375000000001
117,0.019302456,0.15069063,0.9983398504555225,0.9609374914850507,0.99833984375,0.9609375000000001
118,0.019015022,0.15066847,0.9983398504555225,0.9609374914850507,0.99833984375,0.9609375000000001
119,0.01873298,0.15067805,0.9985351599752903,0.9609374914850507,0.9985351562499999,0.9609375000000001
